zipEntry,className,srg,mcp,param,type,genericSuffix,comment
net/minecraft/network/play/server/S20PacketEntityProperties.java,net.minecraft.network.play.server.S20PacketEntityProperties,"@init:S20PacketEntityProperties:int,Collection","@init:S20PacketEntityProperties:int,Collection",1,java.util.Collection,<net.minecraft.entity.ai.attributes.IAttributeInstance>,
net/minecraft/network/play/server/S20PacketEntityProperties.java,net.minecraft.network.play.server.S20PacketEntityProperties,func_149441_d:114,func_149441_d?:114,@return,java.util.List,<net.minecraft.network.play.server.S20PacketEntityProperties.Snapshot>,
net/minecraft/network/play/server/S20PacketEntityProperties.java,net.minecraft.network.play.server.S20PacketEntityProperties.Snapshot,"@init:Snapshot:String,double,Collection","@init:Snapshot:String,double,Collection",2,java.util.Collection,<net.minecraft.entity.ai.attributes.AttributeModifier>,
net/minecraft/network/play/server/S20PacketEntityProperties.java,net.minecraft.network.play.server.S20PacketEntityProperties.Snapshot,func_151408_c:143,func_151408_c?:143,@return,java.util.Collection,<net.minecraft.entity.ai.attributes.AttributeModifier>,
net/minecraft/network/play/server/S26PacketMapChunkBulk.java,net.minecraft.network.play.server.S26PacketMapChunkBulk,@init:S26PacketMapChunkBulk:List,@init:S26PacketMapChunkBulk:List,0,java.util.List,<net.minecraft.world.chunk.Chunk>,
net/minecraft/network/play/server/S27PacketExplosion.java,net.minecraft.network.play.server.S27PacketExplosion,"@init:S27PacketExplosion:double,double,double,float,List,Vec3","@init:S27PacketExplosion:double,double,double,float,List,Vec3",4,java.util.List,<net.minecraft.world.ChunkPosition>,
net/minecraft/network/play/server/S27PacketExplosion.java,net.minecraft.network.play.server.S27PacketExplosion,func_149150_j:164,func_149150_j?:164,@return,java.util.List,<net.minecraft.world.ChunkPosition>,
net/minecraft/network/play/server/S30PacketWindowItems.java,net.minecraft.network.play.server.S30PacketWindowItems,"@init:S30PacketWindowItems:int,List","@init:S30PacketWindowItems:int,List",1,java.util.List,<net.minecraft.item.ItemStack>,
net/minecraft/network/play/server/S37PacketStatistics.java,net.minecraft.network.play.server.S37PacketStatistics,@init:S37PacketStatistics:Map,@init:S37PacketStatistics:Map,0,java.util.Map,"<net.minecraft.stats.StatBase, Integer>",
net/minecraft/network/play/server/S37PacketStatistics.java,net.minecraft.network.play.server.S37PacketStatistics,func_148974_c:82,func_148974_c?:82,@return,java.util.Map,"<net.minecraft.stats.StatBase, Integer>",
net/minecraft/network/play/server/S3EPacketTeams.java,net.minecraft.network.play.server.S3EPacketTeams,"@init:S3EPacketTeams:ScorePlayerTeam,Collection,int","@init:S3EPacketTeams:ScorePlayerTeam,Collection,int",1,java.util.Collection,<String>,
net/minecraft/network/play/server/S3EPacketTeams.java,net.minecraft.network.play.server.S3EPacketTeams,func_149310_g:162,func_149310_g?:162,@return,java.util.Collection,<String>,
net/minecraft/network/rcon/RConThreadBase.java,net.minecraft.network.rcon.RConThreadBase,field_72614_f,serverSocketList,@field,java.util.List,<java.net.ServerSocket>,
net/minecraft/network/rcon/RConThreadBase.java,net.minecraft.network.rcon.RConThreadBase,field_72616_e,socketList,@field,java.util.List,<java.net.DatagramSocket>,
net/minecraft/potion/Potion.java,net.minecraft.potion.Potion,func_111186_k:332,func_111186_k?:332,@return,java.util.Map,"<net.minecraft.entity.ai.attributes.IAttribute, net.minecraft.entity.ai.attributes.AttributeModifier>",
net/minecraft/potion/PotionHelper.java,net.minecraft.potion.PotionHelper,func_77911_a:66,calcPotionLiquidColor:66,0,java.util.Collection,<net.minecraft.potion.PotionEffect>,
net/minecraft/potion/PotionHelper.java,net.minecraft.potion.PotionHelper,func_82817_b:103,func_82817_b?:103,0,java.util.Collection,<net.minecraft.potion.PotionEffect>,
net/minecraft/potion/PotionHelper.java,net.minecraft.potion.PotionHelper,func_77917_b:377,getPotionEffects:377,@return,java.util.List,<net.minecraft.potion.PotionEffect>,
net/minecraft/profiler/PlayerUsageSnooper.java,net.minecraft.profiler.PlayerUsageSnooper,func_76465_c:154,getCurrentStats:154,@return,java.util.Map,"<String, String>",
net/minecraft/profiler/Profiler.java,net.minecraft.profiler.Profiler,func_76321_b:90,getProfilingData:90,@return,java.util.List,<net.minecraft.profiler.Profiler.Result>,
net/minecraft/realms/RealmsAnvilLevelStorageSource.java,net.minecraft.realms.RealmsAnvilLevelStorageSource,getLevelList:69,getLevelList?:69,@return,java.util.List,<net.minecraft.realms.RealmsLevelSummary>,
net/minecraft/realms/RealmsScreen.java,net.minecraft.realms.RealmsScreen,buttons:183,buttons?:183,@return,java.util.List,<net.minecraft.realms.RealmsButton>,
net/minecraft/realms/RealmsScreen.java,net.minecraft.realms.RealmsScreen,fontSplit:156,fontSplit?:156,@return,java.util.List,<String>,
net/minecraft/realms/RealmsScreen.java,net.minecraft.realms.RealmsScreen,renderTooltip:105,renderTooltip?:105,0,java.util.List,<String>,
net/minecraft/scoreboard/IScoreObjectiveCriteria.java,net.minecraft.scoreboard.IScoreObjectiveCriteria,field_96643_a,field_96643_a?,@field,java.util.Map,"<String, net.minecraft.scoreboard.IScoreObjectiveCriteria>",
net/minecraft/scoreboard/IScoreObjectiveCriteria.java,net.minecraft.scoreboard.IScoreObjectiveCriteria,func_96635_a:18,func_96635_a?:18,0,java.util.List,<net.minecraft.entity.player.EntityPlayer>,
net/minecraft/scoreboard/Score.java,net.minecraft.scoreboard.Score,field_96658_a,field_96658_a?,@field,java.util.Comparator,<net.minecraft.scoreboard.Score>,
net/minecraft/scoreboard/Score.java,net.minecraft.scoreboard.Score,func_96651_a:100,func_96651_a?:100,0,java.util.List,<net.minecraft.entity.player.EntityPlayer>,
net/minecraft/scoreboard/Scoreboard.java,net.minecraft.scoreboard.Scoreboard,func_96510_d:140,func_96510_d?:140,@return,java.util.Map,"<String, net.minecraft.scoreboard.Score>",
net/minecraft/scoreboard/Scoreboard.java,net.minecraft.scoreboard.Scoreboard,func_96520_a:58,func_96520_a?:58,@return,java.util.Collection,<net.minecraft.scoreboard.ScoreObjective>,
net/minecraft/scoreboard/Scoreboard.java,net.minecraft.scoreboard.Scoreboard,func_96528_e:125,func_96528_e?:125,@return,java.util.Collection,<net.minecraft.scoreboard.Score>,
net/minecraft/scoreboard/Scoreboard.java,net.minecraft.scoreboard.Scoreboard,func_96534_i:85,func_96534_i?:85,@return,java.util.Collection,<net.minecraft.scoreboard.Score>,
net/minecraft/scoreboard/Scoreboard.java,net.minecraft.scoreboard.Scoreboard,func_96526_d:110,getObjectiveNames:110,@return,java.util.Collection,<String>,
net/minecraft/scoreboard/Scoreboard.java,net.minecraft.scoreboard.Scoreboard,func_96514_c:105,getScoreObjectives:105,@return,java.util.Collection,<net.minecraft.scoreboard.ScoreObjective>,
net/minecraft/scoreboard/Scoreboard.java,net.minecraft.scoreboard.Scoreboard,func_96531_f:294,getTeamNames:294,@return,java.util.Collection,<String>,
net/minecraft/scoreboard/Scoreboard.java,net.minecraft.scoreboard.Scoreboard,func_96525_g:302,getTeams:302,@return,java.util.Collection,<net.minecraft.scoreboard.ScorePlayerTeam>,
net/minecraft/scoreboard/ScoreDummyCriteria.java,net.minecraft.scoreboard.ScoreDummyCriteria,func_96635_a:21,func_96635_a?:21,0,java.util.List,<net.minecraft.entity.player.EntityPlayer>,
net/minecraft/scoreboard/ScoreHealthCriteria.java,net.minecraft.scoreboard.ScoreHealthCriteria,func_96635_a:17,func_96635_a?:17,0,java.util.List,<net.minecraft.entity.player.EntityPlayer>,
net/minecraft/scoreboard/ScorePlayerTeam.java,net.minecraft.scoreboard.ScorePlayerTeam,func_96670_d:55,getMembershipCollection:55,@return,java.util.Collection,<String>,
net/minecraft/scoreboard/ServerScoreboard.java,net.minecraft.scoreboard.ServerScoreboard,func_96548_f:220,func_96548_f?:220,@return,java.util.List,<net.minecraft.network.Packet>,
net/minecraft/scoreboard/ServerScoreboard.java,net.minecraft.scoreboard.ServerScoreboard,func_96550_d:176,func_96550_d?:176,@return,java.util.List,<net.minecraft.network.Packet>,
net/minecraft/server/dedicated/DedicatedServer.java,net.minecraft.server.dedicated.DedicatedServer,field_71341_l,pendingCommandList,@field,java.util.List,<net.minecraft.command.ServerCommand>,
net/minecraft/server/management/LowerStringMap.java,net.minecraft.server.management.LowerStringMap,entrySet:76,entrySet?:76,@return,java.util.Set,,"implements Map, would need a lot of patching to generify"
net/minecraft/server/management/LowerStringMap.java,net.minecraft.server.management.LowerStringMap,keySet:66,keySet?:66,@return,java.util.Set,,"implements Map, would need a lot of patching to generify"
net/minecraft/server/management/LowerStringMap.java,net.minecraft.server.management.LowerStringMap,putAll:50,putAll?:50,0,java.util.Map,,"implements Map, would need a lot of patching to generify"
net/minecraft/server/management/LowerStringMap.java,net.minecraft.server.management.LowerStringMap,values:71,values?:71,@return,java.util.Collection,,"implements Map, would need a lot of patching to generify"
net/minecraft/server/management/PreYggdrasilConverter.java,net.minecraft.server.management.PreYggdrasilConverter,func_152721_a:122,func_152721_a?:122,1,java.util.Map,"<String, String[]>",
net/minecraft/server/management/PreYggdrasilConverter.java,net.minecraft.server.management.PreYggdrasilConverter,func_152721_a:122,func_152721_a?:122,@return,java.util.List,<String>,
net/minecraft/server/management/ServerConfigurationManager.java,net.minecraft.server.management.ServerConfigurationManager,func_82449_a:792,findPlayers:792,7,java.util.Map,"<String, Integer>",
net/minecraft/server/management/ServerConfigurationManager.java,net.minecraft.server.management.ServerConfigurationManager,func_82449_a:792,findPlayers:792,@return,java.util.List,<net.minecraft.entity.player.EntityPlayerMP>,
net/minecraft/server/management/ServerConfigurationManager.java,net.minecraft.server.management.ServerConfigurationManager,func_72382_j:1055,getPlayerList:1055,@return,java.util.List,<net.minecraft.entity.player.EntityPlayerMP>,
net/minecraft/server/management/ServerConfigurationManager.java,net.minecraft.server.management.ServerConfigurationManager,field_72404_b,playerEntityList,@field,java.util.List,<net.minecraft.entity.player.EntityPlayerMP>,
net/minecraft/server/management/UserList.java,net.minecraft.server.management.UserList,func_152688_e:159,func_152688_e?:159,@return,java.util.Map,"<String, net.minecraft.server.management.UserListEntry>",
net/minecraft/server/MinecraftServer.java,net.minecraft.server.MinecraftServer,func_71248_a:879,getPossibleCompletions:879,@return,java.util.List,<String>,
net/minecraft/stats/Achievement.java,net.minecraft.stats.Achievement,func_150953_b:124,func_150953_b?:124,0,java.lang.Class,<? extends net.minecraft.util.IJsonSerializable>,
net/minecraft/stats/AchievementList.java,net.minecraft.stats.AchievementList,field_76007_e,achievementList,@field,java.util.List,<net.minecraft.stats.Achievement>,
net/minecraft/stats/StatBase.java,net.minecraft.stats.StatBase,func_150953_b:191,func_150953_b?:191,0,java.lang.Class,<? extends net.minecraft.util.IJsonSerializable>,
net/minecraft/stats/StatBase.java,net.minecraft.stats.StatBase,func_150954_l:186,func_150954_l?:186,@return,java.lang.Class,<? extends net.minecraft.util.IJsonSerializable>,
net/minecraft/stats/StatFileWriter.java,net.minecraft.stats.StatFileWriter,field_150875_a,field_150875_a?,@field,java.util.Map,"<net.minecraft.stats.StatBase, net.minecraft.util.TupleIntJsonSerializable>",
net/minecraft/stats/StatisticsFile.java,net.minecraft.stats.StatisticsFile,func_150878_c:94,func_150878_c?:94,@return,java.util.Set,<net.minecraft.stats.StatBase>,
net/minecraft/stats/StatisticsFile.java,net.minecraft.stats.StatisticsFile,func_150880_a:166,func_150880_a?:166,0,java.util.Map,"<net.minecraft.stats.StatBase, net.minecraft.util.TupleIntJsonSerializable>",
net/minecraft/stats/StatisticsFile.java,net.minecraft.stats.StatisticsFile,func_150881_a:102,func_150881_a?:102,@return,java.util.Map,"<net.minecraft.stats.StatBase, net.minecraft.util.TupleIntJsonSerializable>",
net/minecraft/stats/StatList.java,net.minecraft.stats.StatList,field_75940_b,allStats,@field,java.util.List,<net.minecraft.stats.StatBase>,
net/minecraft/stats/StatList.java,net.minecraft.stats.StatList,field_75941_c,generalStats,@field,java.util.List,<net.minecraft.stats.StatBase>,
net/minecraft/stats/StatList.java,net.minecraft.stats.StatList,field_75938_d,itemStats,@field,java.util.List,<net.minecraft.stats.StatCrafting>,
net/minecraft/stats/StatList.java,net.minecraft.stats.StatList,field_75939_e,objectMineStats,@field,java.util.List,<net.minecraft.stats.StatCrafting>,
net/minecraft/stats/StatList.java,net.minecraft.stats.StatList,field_75942_a,oneShotStats,@field,java.util.Map,"<String, net.minecraft.stats.StatBase>",
net/minecraft/tileentity/TileEntity.java,net.minecraft.tileentity.TileEntity,func_145826_a:46,addMapping:46,0,java.lang.Class,<? extends net.minecraft.tileentity.TileEntity>,
net/minecraft/util/ChatComponentStyle.java,net.minecraft.util.ChatComponentStyle,func_150262_a:125,createDeepCopyIterator:125,0,java.lang.Iterable,<net.minecraft.util.IChatComponent>,
net/minecraft/util/ChatComponentStyle.java,net.minecraft.util.ChatComponentStyle,func_150262_a:125,createDeepCopyIterator:125,@return,java.util.Iterator,<net.minecraft.util.IChatComponent>,
net/minecraft/util/ChatComponentStyle.java,net.minecraft.util.ChatComponentStyle,func_150253_a:34,getSiblings:34,@return,java.util.List,<net.minecraft.util.IChatComponent>,
net/minecraft/util/ChatComponentStyle.java,net.minecraft.util.ChatComponentStyle,iterator:78,iterator?:78,@return,java.util.Iterator,<net.minecraft.util.IChatComponent>,
net/minecraft/util/ChatComponentStyle.java,net.minecraft.util.ChatComponentStyle,field_150264_a,siblings,@field,java.util.List,<net.minecraft.util.IChatComponent>,
net/minecraft/util/ChatComponentStyle.java,net.minecraft.util.ChatComponentStyle.Anonymous-bc309e31-91e6-4ba1-8284-cd4a0235902e,apply:130,apply?:130,@return,java.util.Iterator,,implements generic
net/minecraft/util/ChatComponentTranslation.java,net.minecraft.util.ChatComponentTranslation,field_150278_b,children,@field,java.util.List,<net.minecraft.util.IChatComponent>,
net/minecraft/util/ChatComponentTranslation.java,net.minecraft.util.ChatComponentTranslation,iterator:200,iterator?:200,@return,java.util.Iterator,<net.minecraft.util.IChatComponent>,
net/minecraft/util/EnumChatFormatting.java,net.minecraft.util.EnumChatFormatting,func_96296_a:125,getValidValues:125,@return,java.util.Collection,<String>,
net/minecraft/util/EnumTypeAdapterFactory.java,net.minecraft.util.EnumTypeAdapterFactory,create:18,create?:18,1,com.google.gson.reflect.TypeToken,,generic
net/minecraft/util/EnumTypeAdapterFactory.java,net.minecraft.util.EnumTypeAdapterFactory,create:18,create?:18,@return,com.google.gson.TypeAdapter,,generic
net/minecraft/util/HttpUtil.java,net.minecraft.util.HttpUtil,func_76179_a:37,buildPostString:37,0,java.util.Map,"<String, Object>",
net/minecraft/util/HttpUtil.java,net.minecraft.util.HttpUtil,func_151223_a:131,func_151223_a?:131,3,java.util.Map,"<String, String>",
net/minecraft/util/HttpUtil.java,net.minecraft.util.HttpUtil,func_151226_a:78,func_151226_a?:78,1,java.util.Map,"<String, Object>",
net/minecraft/util/IChatComponent.java,net.minecraft.util.IChatComponent,func_150253_a:58,getSiblings:58,@return,java.util.List,<net.minecraft.util.IChatComponent>,
net/minecraft/util/JsonSerializableSet.java,net.minecraft.util.JsonSerializableSet,delegate:49,delegate?:49,@return,java.util.Set,,implements ForwardingSet
net/minecraft/util/MessageDeserializer.java,net.minecraft.util.MessageDeserializer,decode:30,decode?:30,2,java.util.List,,"netty api, has a bridge method that conflicts"
net/minecraft/util/MessageDeserializer2.java,net.minecraft.util.MessageDeserializer2,decode:15,decode?:15,2,java.util.List,,"netty api, has a bridge method that conflicts"
net/minecraft/util/ObjectIntIdentityMap.java,net.minecraft.util.ObjectIntIdentityMap,field_148748_b,field_148748_b?,@field,java.util.List,<Object>,
net/minecraft/util/ObjectIntIdentityMap.java,net.minecraft.util.ObjectIntIdentityMap,field_148749_a,field_148749_a?,@field,java.util.IdentityHashMap,"<Object, Integer>",
net/minecraft/util/ObjectIntIdentityMap.java,net.minecraft.util.ObjectIntIdentityMap,iterator:39,iterator?:39,@return,java.util.Iterator,,implements raw Iterable
net/minecraft/util/RegistryNamespaced.java,net.minecraft.util.RegistryNamespaced,func_148740_a:32,createUnderlyingMap:32,@return,java.util.Map,,needed for raw interfaces
net/minecraft/util/RegistryNamespaced.java,net.minecraft.util.RegistryNamespaced,field_148758_b,field_148758_b?,@field,java.util.Map,,needed for raw interfaces
net/minecraft/util/RegistryNamespaced.java,net.minecraft.util.RegistryNamespaced,iterator:74,iterator?:74,@return,java.util.Iterator,,needed for raw interfaces
net/minecraft/util/RegistrySimple.java,net.minecraft.util.RegistrySimple,func_148740_a:20,createUnderlyingMap:20,@return,java.util.Map,,needed for raw interfaces
net/minecraft/util/RegistrySimple.java,net.minecraft.util.RegistrySimple,func_148742_b:46,getKeys:46,@return,java.util.Set,,needed for raw interfaces
net/minecraft/util/RegistrySimple.java,net.minecraft.util.RegistrySimple,field_82596_a,registryObjects,@field,java.util.Map,,needed for raw interfaces
net/minecraft/util/StringTranslate.java,net.minecraft.util.StringTranslate,func_135063_a:97,replaceWith:97,0,java.util.Map,"<String, String>",
net/minecraft/util/ThreadSafeBoundList.java,net.minecraft.util.ThreadSafeBoundList,"@init:ThreadSafeBoundList:Class,int","@init:ThreadSafeBoundList:Class,int",0,java.lang.Class,<?>,Probably a generic class
net/minecraft/util/WeightedRandom.java,net.minecraft.util.WeightedRandom,getItem:41,getItem?:41,0,java.util.Collection,<? extends net.minecraft.util.WeightedRandom.Item>,
net/minecraft/util/WeightedRandom.java,net.minecraft.util.WeightedRandom,func_76273_a:30,getRandomItem:30,1,java.util.Collection,<? extends net.minecraft.util.WeightedRandom.Item>,
net/minecraft/util/WeightedRandom.java,net.minecraft.util.WeightedRandom,func_76271_a:67,getRandomItem:67,1,java.util.Collection,<? extends net.minecraft.util.WeightedRandom.Item>,
net/minecraft/util/WeightedRandom.java,net.minecraft.util.WeightedRandom,func_76272_a:14,getTotalWeight:14,0,java.util.Collection,<? extends net.minecraft.util.WeightedRandom.Item>,
net/minecraft/village/Village.java,net.minecraft.village.Village,func_75558_f:197,getVillageDoorInfoList:197,@return,java.util.List,<net.minecraft.village.VillageDoorInfo>,
net/minecraft/village/VillageCollection.java,net.minecraft.village.VillageCollection,func_75540_b:109,getVillageList:109,@return,java.util.List,<net.minecraft.village.Village>,
net/minecraft/world/biome/BiomeGenBase.java,net.minecraft.world.biome.BiomeGenBase,field_150597_n,explorationBiomesList,@field,java.util.Set,<net.minecraft.world.biome.BiomeGenBase>,
net/minecraft/world/biome/BiomeGenBase.java,net.minecraft.world.biome.BiomeGenBase,func_150562_l:552,getBiomeClass:552,@return,java.lang.Class,<? extends net.minecraft.world.biome.BiomeGenBase>,
net/minecraft/world/biome/BiomeGenBase.java,net.minecraft.world.biome.BiomeGenBase,func_76747_a:340,getSpawnableList:340,@return,java.util.List,<net.minecraft.world.biome.BiomeGenBase.SpawnListEntry>,
net/minecraft/world/biome/BiomeGenBase.java,net.minecraft.world.biome.BiomeGenBase,field_82914_M,spawnableCaveCreatureList,@field,java.util.List,<net.minecraft.world.biome.BiomeGenBase.SpawnListEntry>,
net/minecraft/world/biome/BiomeGenBase.java,net.minecraft.world.biome.BiomeGenBase,field_76762_K,spawnableCreatureList,@field,java.util.List,<net.minecraft.world.biome.BiomeGenBase.SpawnListEntry>,
net/minecraft/world/biome/BiomeGenBase.java,net.minecraft.world.biome.BiomeGenBase,field_76761_J,spawnableMonsterList,@field,java.util.List,<net.minecraft.world.biome.BiomeGenBase.SpawnListEntry>,
net/minecraft/world/biome/BiomeGenBase.java,net.minecraft.world.biome.BiomeGenBase,field_76755_L,spawnableWaterCreatureList,@field,java.util.List,<net.minecraft.world.biome.BiomeGenBase.SpawnListEntry>,
net/minecraft/world/biome/BiomeGenBase.java,net.minecraft.world.biome.BiomeGenBase.SpawnListEntry,"@init:SpawnListEntry:Class,int,int,int","@init:SpawnListEntry:Class,int,int,int",0,java.lang.Class,<? extends net.minecraft.entity.EntityLiving>,
net/minecraft/world/biome/BiomeGenBase.java,net.minecraft.world.biome.BiomeGenBase.SpawnListEntry,field_76300_b,entityClass,@field,java.lang.Class,<? extends net.minecraft.entity.EntityLiving>,
net/minecraft/world/biome/BiomeGenMutated.java,net.minecraft.world.biome.BiomeGenMutated,func_150562_l:83,getBiomeClass:83,@return,java.lang.Class,<? extends net.minecraft.world.biome.BiomeGenBase>,
net/minecraft/world/biome/WorldChunkManager.java,net.minecraft.world.biome.WorldChunkManager,func_76940_a:203,areBiomesViable:203,3,java.util.List,<net.minecraft.world.biome.BiomeGenBase>,
net/minecraft/world/biome/WorldChunkManager.java,net.minecraft.world.biome.WorldChunkManager,func_150795_a:241,findBiomePosition:241,3,java.util.List,<net.minecraft.world.biome.BiomeGenBase>,
net/minecraft/world/biome/WorldChunkManager.java,net.minecraft.world.biome.WorldChunkManager,func_76932_a:57,getBiomesToSpawnIn:57,@return,java.util.List,<net.minecraft.world.biome.BiomeGenBase>,
net/minecraft/world/biome/WorldChunkManagerHell.java,net.minecraft.world.biome.WorldChunkManagerHell,func_76940_a:90,areBiomesViable:90,3,java.util.List,<net.minecraft.world.biome.BiomeGenBase>,
net/minecraft/world/biome/WorldChunkManagerHell.java,net.minecraft.world.biome.WorldChunkManagerHell,func_150795_a:82,findBiomePosition:82,3,java.util.List,<net.minecraft.world.biome.BiomeGenBase>,
net/minecraft/world/chunk/Chunk.java,net.minecraft.world.chunk.Chunk,field_150816_i,chunkTileEntityMap,@field,java.util.Map,"<net.minecraft.world.ChunkPosition, net.minecraft.tileentity.TileEntity>",
net/minecraft/world/chunk/Chunk.java,net.minecraft.world.chunk.Chunk,func_76618_a:1085,getEntitiesOfTypeWithinAAAB:1085,0,java.lang.Class,<T>,
net/minecraft/world/chunk/Chunk.java,net.minecraft.world.chunk.Chunk,func_76618_a:1085,getEntitiesOfTypeWithinAAAB:1085,2,java.util.List,<T>,
net/minecraft/world/chunk/Chunk.java,net.minecraft.world.chunk.Chunk,func_76588_a:1045,getEntitiesWithinAABBForEntity:1045,2,java.util.List,<net.minecraft.entity.Entity>,
net/minecraft/world/chunk/EmptyChunk.java,net.minecraft.world.chunk.EmptyChunk,func_76618_a:166,getEntitiesOfTypeWithinAAAB:166,0,java.lang.Class,<T>,
net/minecraft/world/chunk/EmptyChunk.java,net.minecraft.world.chunk.EmptyChunk,func_76618_a:166,getEntitiesOfTypeWithinAAAB:166,2,java.util.List,<T>,
net/minecraft/world/chunk/EmptyChunk.java,net.minecraft.world.chunk.EmptyChunk,func_76588_a:161,getEntitiesWithinAABBForEntity:161,2,java.util.List,<net.minecraft.entity.Entity>,
net/minecraft/world/chunk/IChunkProvider.java,net.minecraft.world.chunk.IChunkProvider,func_73155_a:56,getPossibleCreatures:56,@return,java.util.List,<net.minecraft.world.biome.BiomeGenBase.SpawnListEntry>,
net/minecraft/world/chunk/storage/AnvilSaveConverter.java,net.minecraft.world.chunk.storage.AnvilSaveConverter,func_75799_b:48,getSaveList:48,@return,java.util.List,<net.minecraft.world.storage.SaveFormatComparator>,
net/minecraft/world/Explosion.java,net.minecraft.world.Explosion,field_77281_g,affectedBlockPositions,@field,java.util.List,<net.minecraft.world.ChunkPosition>,
net/minecraft/world/Explosion.java,net.minecraft.world.Explosion,func_77277_b:250,func_77277_b?:250,@return,java.util.Map,"<net.minecraft.entity.player.EntityPlayer, net.minecraft.util.Vec3>",
net/minecraft/world/gen/ChunkProviderEnd.java,net.minecraft.world.gen.ChunkProviderEnd,func_73155_a:437,getPossibleCreatures:437,@return,java.util.List,<net.minecraft.world.biome.BiomeGenBase.SpawnListEntry>,
net/minecraft/world/gen/ChunkProviderFlat.java,net.minecraft.world.gen.ChunkProviderFlat,func_73155_a:286,getPossibleCreatures:286,@return,java.util.List,<net.minecraft.world.biome.BiomeGenBase.SpawnListEntry>,
net/minecraft/world/gen/ChunkProviderGenerate.java,net.minecraft.world.gen.ChunkProviderGenerate,func_73155_a:518,getPossibleCreatures:518,@return,java.util.List,<net.minecraft.world.biome.BiomeGenBase.SpawnListEntry>,
net/minecraft/world/gen/ChunkProviderHell.java,net.minecraft.world.gen.ChunkProviderHell,func_73155_a:600,getPossibleCreatures:600,@return,java.util.List,<net.minecraft.world.biome.BiomeGenBase.SpawnListEntry>,
net/minecraft/world/gen/ChunkProviderServer.java,net.minecraft.world.gen.ChunkProviderServer,func_152380_a:71,func_152380_a?:71,@return,java.util.List,<net.minecraft.world.chunk.Chunk>,
net/minecraft/world/gen/ChunkProviderServer.java,net.minecraft.world.gen.ChunkProviderServer,func_73155_a:431,getPossibleCreatures:431,@return,java.util.List,<net.minecraft.world.biome.BiomeGenBase.SpawnListEntry>,
net/minecraft/world/gen/ChunkProviderServer.java,net.minecraft.world.gen.ChunkProviderServer,field_73245_g,loadedChunks,@field,java.util.List,<net.minecraft.world.chunk.Chunk>,
net/minecraft/world/gen/FlatGeneratorInfo.java,net.minecraft.world.gen.FlatGeneratorInfo,func_82650_c:50,getFlatLayers:50,@return,java.util.List,<net.minecraft.world.gen.FlatLayerInfo>,
net/minecraft/world/gen/FlatGeneratorInfo.java,net.minecraft.world.gen.FlatGeneratorInfo,func_82644_b:42,getWorldFeatures:42,@return,java.util.Map,"<String, java.util.Map<String, String>>",
net/minecraft/world/gen/structure/MapGenMineshaft.java,net.minecraft.world.gen.structure.MapGenMineshaft,@init:MapGenMineshaft:Map,@init:MapGenMineshaft:Map,0,java.util.Map,"<String, String>",
net/minecraft/world/gen/structure/MapGenNetherBridge.java,net.minecraft.world.gen.structure.MapGenNetherBridge,func_75059_a:31,getSpawnList:31,@return,java.util.List,<net.minecraft.world.biome.BiomeGenBase.SpawnListEntry>,
net/minecraft/world/gen/structure/MapGenScatteredFeature.java,net.minecraft.world.gen.structure.MapGenScatteredFeature,@init:MapGenScatteredFeature:Map,@init:MapGenScatteredFeature:Map,0,java.util.Map,"<String, String>",
net/minecraft/world/gen/structure/MapGenScatteredFeature.java,net.minecraft.world.gen.structure.MapGenScatteredFeature,func_82667_a:120,getScatteredFeatureSpawnList:120,@return,java.util.List,<net.minecraft.world.biome.BiomeGenBase.SpawnListEntry>,
net/minecraft/world/gen/structure/MapGenStronghold.java,net.minecraft.world.gen.structure.MapGenStronghold,@init:MapGenStronghold:Map,@init:MapGenStronghold:Map,0,java.util.Map,"<String, String>",
net/minecraft/world/gen/structure/MapGenStronghold.java,net.minecraft.world.gen.structure.MapGenStronghold,field_151546_e,field_151546_e?,@field,java.util.List,<net.minecraft.world.biome.BiomeGenBase>,
net/minecraft/world/gen/structure/MapGenStronghold.java,net.minecraft.world.gen.structure.MapGenStronghold,func_75052_o_:137,getCoordList:137,@return,java.util.List,<net.minecraft.world.ChunkPosition>,
net/minecraft/world/gen/structure/MapGenStructure.java,net.minecraft.world.gen.structure.MapGenStructure,func_75052_o_:248,getCoordList:248,@return,java.util.List,<net.minecraft.world.ChunkPosition>,
net/minecraft/world/gen/structure/MapGenStructure.java,net.minecraft.world.gen.structure.MapGenStructure,field_75053_d,structureMap,@field,java.util.Map,"<Long, net.minecraft.world.gen.structure.StructureStart>",
net/minecraft/world/gen/structure/MapGenStructureIO.java,net.minecraft.world.gen.structure.MapGenStructureIO,func_143031_a:25,func_143031_a?:25,0,java.lang.Class,<? extends net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/MapGenStructureIO.java,net.minecraft.world.gen.structure.MapGenStructureIO,func_143034_b:19,registerStructure:19,0,java.lang.Class,<? extends net.minecraft.world.gen.structure.StructureStart>,
net/minecraft/world/gen/structure/MapGenVillage.java,net.minecraft.world.gen.structure.MapGenVillage,@init:MapGenVillage:Map,@init:MapGenVillage:Map,0,java.util.Map,"<String, String>",
net/minecraft/world/gen/structure/MapGenVillage.java,net.minecraft.world.gen.structure.MapGenVillage,field_75055_e,villageSpawnBiomes,@field,java.util.List,<net.minecraft.world.biome.BiomeGenBase>,
